,student_id,fundamentals,abstract,applied,vision,user_difficulty
36,37,0.8208863595004756,0.350956980399053,0.5956476214611731,0.35927499073442215,0.24223782737010963
37,38,0.6040329876120225,0.3891310257892097,0.4215697652796362,0.42114427920470254,0.19446529134815327
38,39,0.667181395110157,0.3874142065619972,0.6286135653973546,0.48567006393866935,0.2763962228735407
39,40,0.8196861235869124,0.5737112713955849,0.47953036810749006,0.3538203347807164,0.2642355487971074
40,41,0.8738466579995411,0.847135282202968,0.6934259842312225,0.6467839593183886,0.2898284968803821
41,42,0.8171368281189971,0.4747058403682186,0.14555893901482914,0.48948581819515646,0.24801624541256467
42,43,0.788435171761176,0.4066536421687077,0.38024494779862617,0.5182935535064069,0.26672133269595405
43,44,0.7698896304410712,0.3981556373991815,0.4356373714297931,0.5930259690161238,0.2658235402602223
44,45,0.6521478009632573,0.47487695338154284,-0.0844414768942699,0.4892432725436886,0.2669730986745797
45,46,0.7280155791605292,0.28434124793032023,0.23280945328429303,0.3773691307736202,0.26990259381065035
46,47,0.7539361229040213,0.474039711749211,0.28728014912824273,0.49054696425523,0.2584269060621312
47,48,0.9057122226218917,0.54016246726636,0.63964119896467,0.37157279607299165,0.2302302785783533
48,49,0.8343618289568462,0.49193721271489765,0.30863133073707993,0.516197133367473,0.24309766397113952
49,50,0.6236959844637266,0.5415083868009563,0.2863842025388046,0.6495406581202695,0.2917518950406688
50,51,0.8324083969394795,0.536749521869707,0.6134971561312383,0.32375325615915024,0.24463821771122968
51,52,0.7614917719583684,0.09562066355071125,0.12641787084198908,0.2701443497836862,0.1899838269133639
52,53,0.7323077999694042,0.5773740316790806,0.03575118651128556,0.5073874903879512,0.2869084647292621
53,54,0.8611676288840868,0.3157970308675093,0.37768153998613074,0.38483005748841415,0.17723299208688484
54,55,0.9030999522495952,0.23083216739920842,0.16045864638432894,0.5047617911617953,0.2598832518005516
55,56,0.89312801191162,0.22910963442900076,0.16806414106807022,0.5480605280914551,0.2981103681778046
56,57,0.7160782476777362,0.5367083220945059,0.5646867583375964,0.1784470656607191,0.26708977472163875
57,58,0.7690787624148786,0.4054850145550294,0.6251947675825158,0.6034774141487813,0.29094424932788854
58,59,0.8331263431403564,0.11360624320291784,0.607772843170425,0.32454972455671266,0.22637042501263266
59,60,0.897554512712236,0.5456075630384567,0.6717553320614467,0.4966478074152965,0.25887773341842857
60,61,0.752082576215471,0.16207837384023455,0.6982268640029603,0.40109264968423547,0.19510604018979283
61,62,0.7814341023336183,0.4779642717036422,0.02428195823461382,0.4172064477823558,0.20475873854391224
62,63,0.6893665025993972,0.49769978513461083,0.5400823919858934,0.7540936909426983,0.23908246026671914
63,64,0.6803793375919329,0.627115416339009,0.3440783600860883,0.5478901281193491,0.22712179059063042
64,65,0.8812525822394198,0.8063369572933703,0.3005151508019128,0.6357032604430386,0.22085995187246737
65,66,0.9356240028570824,0.17706473481989166,0.5620829264417411,0.5226412031304114,0.26480839063858563
66,67,0.7927989878419667,0.4395052287873901,0.10394090402084966,0.5930020361982431,0.2818810714847556
67,68,0.9003532897892025,0.3947329409911565,0.09977827882553597,0.5626067543215177,0.25105255391293363
68,69,0.8361636025047634,0.5367499371921924,0.5767145488163434,0.5381684217030238,0.2876685190051826
69,70,0.7354880245394876,0.4931337541867237,0.5475572035021796,0.6660733863747019,0.25906776119729946
70,71,0.8361395605508415,0.379490751452676,0.47734653117430204,0.5234758180766406,0.22816171909889693
71,72,0.9538036566465969,0.3618195622778289,0.27401731905537263,0.8427722858326558,0.22978537186290926
72,73,0.7964173960890049,0.2267098289631905,0.5987659269164248,0.6440797359218657,0.28432026132289673
73,74,0.9564643655814007,0.6475723164813019,0.5860605784120951,0.32906889533904654,0.29891591699947895
74,75,0.5380254895910256,0.5418408363199059,0.4670609030094908,0.47351754365255266,0.28843733694771573
75,76,0.8821902504375224,0.6335536395590275,0.2145357917460457,0.5595616399236002,0.2953004945463872
76,77,0.8087047068238171,0.3879207727048973,0.36495033085409867,0.5066745253568056,0.24793904437705297
77,78,0.7700992649534133,0.31863290626111396,0.6175667355048886,0.6030310128458252,0.24933247579757567
78,79,0.8091760776535503,0.23433698667415442,0.7154382445603573,0.619552505725081,0.2685900025104041
79,80,0.6012431085399108,0.521783516748132,0.38469267932473433,0.2960619521301553,0.27199222024356823
80,81,0.7780328112162489,0.24204135509435307,0.40006540643834754,0.6921616317074741,0.24846541086040716
81,82,0.8357112571511747,0.8197326137933101,0.41766217839498776,0.42547738017709336,0.28874543483104287
82,83,0.9477894044741517,0.1884714837813119,0.5049786017821944,0.4106143241202864,0.2721398137506219
83,84,0.7481729781726353,0.5047320238425004,0.33378653998799523,0.41013164109416894,0.24726005236890738
84,85,0.7191506397106813,0.7633709414427572,-0.12883701151431676,0.6212864608985874,0.28767211114833474
85,86,0.7498242956415464,0.5698179518527619,0.6885538003294194,0.4599398452778321,0.19069422253540064
86,87,0.8915402117702075,0.48513474249835586,0.8089377894325098,0.4004672533493439,0.21211759526561952
87,88,0.8328751109659684,0.25630327060762087,0.3275200280788575,0.43640612638346943,0.2501944976499579
88,89,0.7470239796232961,0.17364616228645924,0.2366693262162452,0.23079625116261848,0.2804482198002463
89,90,0.8513267433113356,0.6040100217835171,0.4225798955219556,0.373675435407277,0.27475564945706454
90,91,0.8097077549348041,0.7512294481549893,0.41249922325424543,0.31406246770203505,0.2843883539827933
91,92,0.896864499053289,0.3622300019043657,0.6491037154325919,0.4596246004256163,0.2791891024544407
92,93,0.7297946906122648,0.22218769847672978,0.4609278883290076,0.5996289905410389,0.2450731619338798
93,94,0.7672337853402232,-0.04163388610980373,0.29147543392576336,0.5830813851399841,0.26806359351342973
94,95,0.7607891846867842,0.2538470312674925,0.1863181098883902,0.6885125746319875,0.18500479800804087
95,96,0.6536485051867882,0.42726863150019195,0.6231268369639347,0.6550963725944932,0.17507926509555402
96,97,0.8296120277064577,0.7698246481673469,0.56990224823285,0.4207104927622434,0.21012254434615146
97,98,0.826105527217989,0.5846267384465937,0.6621119756183638,0.502860710113057,0.19486105577190527
98,99,0.8005113456642461,0.5110170809413506,0.2563626498557812,0.4951165858667872,0.2668344603747142
99,100,0.7765412866624853,0.3699760677397738,0.8176873799056659,0.17734209759171699,0.21354688335944397
100,101,0.6584629257949586,0.3333668565488087,0.10126109858855259,0.31741106946353836,0.29246017511830336
101,102,0.7579354677234641,0.7311295195015928,0.5919202042802959,0.47490699842733314,0.17517190890983056
102,103,0.7657285483473231,0.4901477081516779,0.06808344656061965,0.47406553472887875,0.2128730945100976
103,104,0.7197722730778382,0.029479861615795577,0.29193372366030645,0.5768487581307751,0.25880934770851216
104,105,0.7838714288333991,0.3152920704205514,0.7622045860895919,0.5695462444303772,0.19950459735809217
105,106,0.8404050856814539,0.27835679364567467,0.6162728508951979,0.23439612468503973,0.2979460716034814
106,107,0.9886185901210531,0.34074719816450705,0.3407559169025636,0.5777895101686294,0.2510892893992466
107,108,0.8174577812831839,0.562582132057017,0.3462325914356624,0.5267880809680645,0.1835644908146254
108,109,0.8257550390722764,0.4285110236411501,0.47012442216708844,0.5935059772466944,0.2657840567998298
109,110,0.7925554084233833,0.4346269185992676,0.5528281981521446,0.6600298381462384,0.21317113942972177
110,111,0.6081228784700958,0.7126946322650474,0.7003158765365394,0.47856755408180424,0.25318652128804
111,112,0.7973486124550784,0.31070778204266236,0.3587531990783011,0.686838235547012,0.24899263636072977
112,113,0.8060230209941027,0.82283990517747,0.12764298730255969,0.36658993191604305,0.20302818347991708
113,114,1.0463242112485287,0.3157384817257828,0.481393725409752,0.3581392819441672,0.1816732202344013
114,115,0.7807639035218878,0.46783963932251427,0.35851383249832103,0.5643158285203311,0.2783265920144967
115,116,0.8301547342333613,0.3937592809194466,0.18987325905031055,0.44468486820422304,0.2640040258617789
116,117,0.7965288230294757,0.4746838267001922,0.5095337830625589,0.5392448846928454,0.23658792625905764
117,118,0.6831321962380468,0.5389183990146258,0.4073772491814422,0.7989473179766737,0.22020391143201057
118,119,0.9142822814515021,0.5367670480177753,0.5113024412939589,0.5590242610255963,0.2391876753376379
119,120,0.8751933032686775,0.29937653387588403,0.2711111599625639,0.531825430829618,0.19528126965882142
120,121,0.8791031947043048,0.22541706451048588,0.5473421060650997,0.36961694320222294,0.2001476650000827
121,122,0.7090612545205262,0.9506343581811423,0.1865803606490043,0.24500302900634807,0.24731842013537272
122,123,0.94027943109361,0.3532031320798894,0.28445372206068337,0.4891180077089734,0.29472045655413
123,124,0.659814893720772,0.5898424877343973,0.4014171537825445,0.6600305369912294,0.2747154707537407
124,125,0.8586857093800271,0.12847173789536065,0.7983636829919429,0.4515592989408989,0.2366961556027981
125,126,1.019045562580998,0.39407745601906463,0.6069650737096988,0.5602193748808053,0.17942321163393132
126,127,0.7009463674869312,0.42456012320351144,0.6654385008535579,0.7139745909077874,0.2262159667092667
127,128,0.7433702270397229,0.5445630139855665,0.7334154066686289,0.710227446984554,0.2310486621623619
128,129,0.8099651365087641,-0.09449082819838778,1.1705664271621747,0.5643223831402674,0.20588389437060894
129,130,0.7496524345883802,0.48322812261566617,0.4583178135116868,0.5255159717986014,0.28020165673966446
130,131,0.6449336568933868,0.22005170892642142,0.7340801846259711,0.27220504264953865,0.28090059914196414
131,132,0.8068562974806027,0.5148691422389848,0.6525270508803882,0.4054708033734589,0.25509862731898664
132,133,0.6937696286273896,0.2427341606323674,0.6492065006615052,0.45788662879728903,0.17066915789896359
133,134,0.8473592430635182,0.2789034608148837,0.8048479236080363,0.3721502582848772,0.186127561775078
134,135,0.7080575765766197,0.3952744779213464,0.3661373938031047,0.5372679894429147,0.2115851929434752
135,136,0.9549934405017539,0.23953410607936093,0.3502629952127241,0.7867472275229151,0.24914986002781375
136,137,0.7216746707663764,0.35489311065292906,0.5139531026963723,0.7276642388992425,0.22789238582702356
137,138,0.7677938483794324,0.21132484629133694,0.4134600456156226,0.5365819792746811,0.2605379646718229
138,139,0.8813517217369671,0.08336590966025448,0.5137001705996347,0.6169151108037243,0.21234008841581314
139,140,0.6769135683566045,0.653591410485872,0.7625497570106023,0.39070935269658214,0.2455500639975275
140,141,0.822745993460413,0.19079026143521433,0.35437065545874435,0.7196134026003203,0.2843719337485118
141,142,0.9307142754282429,0.4142638224784033,0.3890642074812539,0.26570501060822294,0.27203856596725223
142,143,0.6392516765438773,0.600578216298757,0.48486220070531544,0.6369242241629244,0.22086993712621844
143,144,0.8184633858532304,0.32701117949679137,0.4043363147949662,0.5743384565299662,0.20970658865016878
144,145,0.8259882794248424,0.2849668200508924,0.06719883439730251,0.38662109198683636,0.287517183597559
145,146,0.8781822871777311,0.4952476177334843,0.3339744714602121,0.46868198648930937,0.194915672980621
146,147,0.6763049289121918,0.6735867645454304,0.5874746484475009,0.3298620945265911,0.19283483983105998
147,148,0.6679543386915724,0.21613694698270622,0.7375093501865293,0.33625399282966517,0.20599935114398674
148,149,0.8521941565616898,0.4199704335965122,0.21907628649245464,0.26134189990641055,0.2111334905220082
149,150,0.8296984673233186,0.10350108100653449,0.2181435201538314,0.6151270853301067,0.2698570838168884
150,151,0.8250492850345877,0.371359799263562,0.45604676054346716,0.6808017454140021,0.1804491448862351
151,152,0.8346448209496976,0.4568409369076151,0.03488098702443265,0.1757288204279861,0.2650854378280276
152,153,0.731997527842151,0.27907507164898687,0.3610059594025745,0.7757458274227259,0.27627439688873046
153,154,0.8232253697161004,0.3586016332349537,0.10279158808972128,0.49819876450447403,0.21699057522848664
154,155,0.8293072473298682,0.16835464633851,0.7238122599684931,0.5434779807315258,0.25266644165708785
155,156,0.7285648581973633,0.46541572227629874,0.2961337691299191,0.27913807466223856,0.17870634899394705
156,157,0.9865774511144757,0.66113884977663,0.7805668372678054,0.6981238625247297,0.24016755090041444
157,158,0.8473832920911788,0.23057122604590727,0.6727042706916678,0.5300375139750251,0.27871658940335
158,159,0.6808696502797351,0.32546564668952344,0.3207365404605167,0.6708239359656949,0.1755212758386694
159,160,0.865655360863383,0.5505092492908363,0.23560807263078448,0.6831287480971615,0.23299359121995356
160,161,0.7025318329772678,0.6924181438645473,0.41129085016648226,0.7002311634081905,0.2325873397736692
161,162,0.8787084603742452,0.15136203755821376,0.4290706751483594,0.4027578836221696,0.249845650450233
162,163,0.9158595579007405,0.41624305251681015,0.5192293887904803,0.4688056988160193,0.19132080924633332
163,164,0.717931768164829,0.506626164463905,0.2946913420939642,0.4082446887905728,0.2626063293108188
164,165,0.8963376129244323,0.4295887218742304,0.5992789747044406,0.6342644694111925,0.2982177379742628
165,166,0.8412780926936498,-0.045358413375417406,0.5030656109999799,0.5499333844045611,0.23535386950168885
166,167,0.882206015999449,0.5502180018617544,0.38192096865682723,0.6603717296019856,0.17963470148650462
167,168,0.9896792982653948,0.7538672702181288,0.3075918689163954,0.6669108204585849,0.26447533074923124
168,169,0.775461188399713,0.4733323502339007,0.4130230033802628,0.2409110763591638,0.26538029322985135
169,170,0.724626383564251,0.24377878934114733,0.2866197496344861,0.7026155195830809,0.20404701567227324
170,171,0.7110485570374477,0.3473745507271434,0.46168773897671755,0.6426291436648576,0.19918066657165628
171,172,0.7184189715034562,0.8039826135311186,0.467087737043982,0.44461626752217537,0.24337765010093082
172,173,0.7922898290585896,0.6319925081721117,0.5023414566952679,0.5524689149794443,0.19162637475400535
173,174,0.8341151974816644,0.5780053236768659,0.8032484819343708,0.4814495642625944,0.27764869907952117
174,175,0.827669079933002,0.5212825167068752,0.42351105606008554,0.5924083517946764,0.2522867014630769
175,176,0.8827183249036025,0.31777257756180555,0.6509195734248965,0.44429054289426856,0.24744387100881962
176,177,0.8013001891877908,0.4098857638688463,0.49591747939514036,0.5718390861753662,0.25933653388318184
177,178,0.9453534077157317,0.43441545286429684,0.4023511396203092,0.5100957956989028,0.27169411862751125
178,179,0.7735343166762044,0.5599148632128887,0.4261681460097532,0.4351709144757042,0.25604056123750196
179,180,1.072016916658962,0.7517837788533808,0.4382347181663899,0.5285204367353088,0.2976595861403515
180,181,0.8625667347765007,0.6736676273586256,0.5059535415456433,0.9059704360233136,0.2085644954811911
181,182,0.7142842443583718,0.1661231288407919,0.258135846956206,0.3971695055261477,0.21108529951105942
182,183,0.6929107501938888,0.49479899378020975,0.15693192331100658,0.4625084613107646,0.24147164541265667
183,184,0.8482472415243185,0.5973526690335794,0.5808594786948551,0.3997831400550454,0.25802097409746116
184,185,0.777653721467415,0.573772066028927,0.6296247665162519,0.41551754217086245,0.24356784033268164
185,186,0.8714000494092092,0.32415324732251616,0.5991271665605606,0.6223661530078037,0.17825229392144037
186,187,0.8473237624573545,1.0328218431536724,0.48099440371129454,0.6073823689454102,0.22153656964309953
187,188,0.7927171087343128,0.19458308753377623,0.6034449254906578,0.4991204745018035,0.20492354894364972
188,189,0.7153206281931596,0.23336231066679,0.5926858052034285,0.6539444877903668,0.2701628231095314
189,190,0.6485152775314136,0.4967190162523153,0.6075258717909909,0.6190164943241465,0.28768146359772034
190,191,0.755348504793298,0.8733606109927707,0.2780918357315773,0.47564987209606785,0.2891859584878148
191,192,0.8856398794323472,0.28276102985916585,0.2306096405690738,0.26992028873086915,0.238637549034784
192,193,0.8214093744130204,0.39683432687060155,0.37228615064954584,0.6244674511923504,0.20683077607156575
193,194,0.6754261221288013,0.6654587346031386,0.4465231780914689,0.5254496931502962,0.1993643502627729
194,195,0.8173180925851182,0.4464275690224533,0.4016157745735421,0.5033335195550888,0.20634672509129875
195,196,0.8385317379728837,0.3830792290939409,0.07466193373242486,0.4300927969985427,0.1813408766057379
196,197,0.7116142563798867,0.563126580377344,0.7943385224270285,0.6116973423674474,0.2932396820340158
197,198,0.8153725105945528,0.5045035980459186,0.3951908022228529,0.5522744378642751,0.18880586648657205
198,199,0.8058208718446,0.6560877571273582,0.48454088331539075,0.4644757935796555,0.21411204257148364
199,200,0.6857029702169377,0.7082937778130727,0.6989097981526118,0.31618181791716327,0.277182385439658
200,201,0.8357787360348283,0.5114006120010723,-0.018994453904241038,0.6601893652820114,0.21129050447110842
201,202,0.8560784526368235,0.5083465450756618,0.34766122561765755,0.5907357834733815,0.23347125718211573
202,203,0.9083051243175277,0.4928221964572267,0.3725765452840391,0.5383104349918394,0.2533246379505538
203,204,0.9053802052034904,0.5478261113298575,0.3827379909098711,0.10148390073290037,0.2677654393084376
204,205,0.662233063204291,0.4610341275742928,0.4153026818572095,0.49431586143259104,0.23965992965818478
205,206,0.7062174960084877,0.44987830353554215,0.7394269596889689,0.4638194444786505,0.2689127561254028
206,207,0.851503526720866,0.6893254241654485,0.5846917751454446,0.4072256472418489,0.28922987908466263
207,208,0.8513785950912209,0.7532232360710087,0.6416070537257659,0.6131352917846427,0.19000439240540162
208,209,0.8515047686306049,0.1484894110733158,0.45942405436218475,0.6072290051250916,0.22293119235869494
209,210,1.1852731490654722,0.4520042303481138,0.17012539077089978,0.5655237075788582,0.25272294440951704
210,211,0.8570890510693168,0.3122611133109531,0.03406059297079861,0.6556836372151614,0.24193160251774187
211,212,0.91355656401806,0.3878057067027855,0.1441184553536738,0.3466552228949236,0.1875724422107405
212,213,0.8954001763493202,0.5305032419470643,0.5219531408332039,0.431951891484604,0.25842034428423843
213,214,0.8651391251305799,0.5838876743084938,0.456353942539527,0.5112188394778708,0.25057750383084937
214,215,0.7684730755359654,0.42757471127773106,0.4079672704887985,0.4066996971158127,0.20040954659837548
215,216,0.8758969220493268,0.06733193305543944,0.37628461865197266,0.6090753832555313,0.27393206058127995
216,217,0.7227174785462429,0.2569908838847641,0.8523443150885495,0.4216698727802457,0.21429586819624039
217,218,0.7763181393259991,0.6292999340400331,0.2854192818047051,0.6947555006670132,0.2435379052902924
218,219,0.7514636452170897,-0.09808528440698622,0.6355638912232118,0.36032608973747154,0.23497938647241487
219,220,0.8081874139386322,0.6874854303364,0.4503825872041988,0.8197975474250926,0.19770557976929598
220,221,1.031465856667351,0.5542459981289083,0.4378120976428006,0.8043946033403634,0.1708927936790584
221,222,0.6132734807408252,0.7132352163060045,0.6853275097233489,0.4857870280526983,0.19190344987746888
222,223,0.8686260190374514,0.4102861626238079,0.7425060765382889,0.6719255676388622,0.27912928437286144
223,224,0.6387284128810349,0.03771891519541898,0.40209010862303235,0.43993579092370894,0.2708082614187495
224,225,0.7528068134210567,0.5360725283012996,0.6098405438484285,0.6519929747347017,0.24670903797191918
225,226,0.9088950596967367,0.7049306248076683,0.5227782724300107,0.47360325028148437,0.20650055241286658
226,227,0.8064280019095463,0.6349443611026842,0.4514874277619829,0.3071840152237274,0.2337817485083699
227,228,0.6922255222070695,0.31746170330239293,0.4908509885314052,-0.029922728151834832,0.18276591221678665
228,229,0.7284696290740033,0.46735221509252933,0.3123982370310325,0.4596929830894084,0.2936721875515381
229,230,0.8679597748934677,0.3434327462440152,0.38878012133378304,0.5418593763027939,0.2663927927543103
230,231,0.7269633368282864,0.2861467071621256,0.3338729440494587,0.6995474639054324,0.27149469298399376
231,232,0.8216458589581975,0.6410777142359703,0.6302753432857839,0.5054937548227085,0.20325777682378057
232,233,0.8045571839903815,0.21049353774696758,0.4309597768917875,0.6504365202076383,0.23957969873539248
233,234,0.7348399652394183,0.2712367138836775,0.19045719507699232,0.43190876791677096,0.29804830470865346
234,235,1.0143944089325325,0.2291948733055229,0.30531255536738244,0.4494081545702832,0.19945322218425166
235,236,0.8633919022318012,0.15195049534019067,-0.18985292904243573,0.6581053523792878,0.25296558970665267
236,237,0.5974857413342394,0.4792828583685207,0.3511014796235703,0.13029882729960923,0.26614015339990343
237,238,0.8186454314769428,0.6823006096963953,0.4575290130194299,0.5019475743354374,0.2762467013296321
238,239,0.7338213535231612,0.4130246487509469,0.4227728302266053,0.4400057975666203,0.17701841572567603
239,240,0.8852433334796225,0.14885043988716667,0.8460308703062784,0.7040916807278427,0.17753505640686923
240,241,0.72074792615673,0.6179889079484056,0.5649812081830073,0.42076305575302697,0.29004812453637685
241,242,0.7885263558533101,0.7871403508069943,0.5560903706178302,0.5774877454355142,0.26974024324512036
242,243,0.8504987278980458,0.3207515351706811,0.12134619308594441,0.6382275454002041,0.21600448812922995
243,244,0.8865755194170122,0.35428914665645633,0.37707158917657346,0.2761106008804385,0.21284479441081916
244,245,0.6799703592944224,0.5531321260166788,0.3526674385352609,0.4790944537589148,0.24570267330023918
245,246,0.7665498764159052,0.7743747495570104,0.2927837602383984,0.4352545348871093,0.22609371848441215
246,247,0.7525054688839045,0.3460331708549548,0.2900238668973307,0.6419439870244391,0.2086580241827441
247,248,0.7346670767426289,0.183510043800359,0.08837540921167525,0.601262276121829,0.17643380347111243
248,249,0.9765454240281097,0.5762837212544814,0.19482935906373433,0.4650196954911227,0.2057357778353185
249,250,0.8404981710960956,0.6098136146284598,0.6248186805529898,0.3428887924375923,0.285664817975735
250,251,0.6739116045664955,0.4512262900870454,0.42141706160136355,0.6557220044030135,0.20667994015753494
251,252,0.8917861947054777,0.3383733480685099,0.3487195163451332,0.4898520835101828,0.2911955772899117
252,253,1.0122156197012635,0.6488757461984093,0.4489177330694584,0.25724351514988064,0.23467405918899392
253,254,0.9032465260551148,0.5556072009095929,0.6834781357402302,0.27014294015451146,0.23150361868002403
254,255,0.6480630034045987,0.29631289661930144,0.45084210417515713,0.5656450145109464,0.19882558825821062
255,256,0.7515765927133748,0.4598189462611343,0.5580748261862076,0.30862907108517224,0.2984973755773197
256,257,0.9266911149186623,0.1796584935950707,0.2806790315223485,0.778947124040542,0.18628223127696505
257,258,0.729233053438122,0.587178091287584,0.3262740098506562,0.3594394573461004,0.2136949851379561
258,259,0.8443819428146229,0.39755328612342883,0.520795377012735,0.4999458911964086,0.2959451895023156
259,260,0.8774634053429338,0.36285783352305256,0.8285307416674228,0.5238667949240459,0.27919606412743864
260,261,0.7073069528421918,0.4434251029695132,0.7359549719029748,0.39059333911447314,0.29486272110300915
261,262,0.79404746439382,0.4580615398660496,0.5665656138912278,0.16402594541330473,0.20042785194131724
262,263,0.47587326599309276,0.6289860123131121,0.48028675203214366,0.5286342646424341,0.2777823379868737
263,264,0.697561235866571,0.5682181062650443,0.7302138711254342,0.38701400148466125,0.2940720021233521
264,265,0.774743184860684,0.4187181442414395,0.6089356646090248,0.5174807641424665,0.28206159486275517
265,266,0.675221681803515,0.6027336299437991,-0.00873240447413226,0.48165034216419367,0.22725758949027697
266,267,0.9632411303931636,0.5301474507383226,0.23921383042895558,0.5394936872107705,0.2355867517154217
267,268,0.6569858622039367,0.36468007274279257,0.5176280650715863,0.7342805180984089,0.26798654411118034
268,269,0.7559955513303016,0.42505636835270283,0.09260648688980555,0.41807254809093164,0.17741841350456322
269,270,0.8130740577286092,0.42035542223137584,0.2704821990486276,0.4296733018486256,0.1888748474609094
270,271,0.9441273289066117,0.5510522686348404,0.3100370112684052,0.2501304045869165,0.2591200778491533
271,272,0.6564137848820562,0.37659547705567165,0.39876681875083325,0.4707224073351058,0.23830564884369748
272,273,0.916316375215496,0.37191816271567335,0.39251395835475844,0.5614804983912449,0.2328129850042244
273,274,0.8010233061019587,0.8437514618867918,0.39217591456663464,0.427475768364346,0.20169714926112398
274,275,0.701849134895205,0.6379470963494209,0.6150615034480628,0.5624645750608237,0.24436694787069677
275,276,0.8462103474263272,0.29787986711497216,0.39695522690989316,0.47337372117662135,0.2289588005077957
276,277,0.8199059695573471,0.5641881987884396,0.3730739735857532,0.30466006430465153,0.24636647664369757
277,278,0.7399783122841206,0.47367001313103546,0.18016557917129672,0.5467977606774657,0.2008332945399557
278,279,0.806980208499002,0.5283102350520188,0.654869240397165,0.46912517996524744,0.2277285818085595
279,280,0.761468640313824,0.4774682649130209,0.31570049721050275,0.5184136732114037,0.19238852068130102
280,281,0.8113517345251249,0.6879285290970472,0.23259393439974496,0.41495751751843757,0.2930143474651366
281,282,0.8662130674521047,0.5191240689302892,0.4926181149737942,0.4016896215513658,0.1824401731014529
282,283,0.9586016816145353,0.43758226035714254,0.2966117475233874,0.5236116211329448,0.19347924215298704
283,284,0.6762184501173152,0.6584381153966035,0.34480945204114116,0.4654100131936798,0.19359438950120172
284,285,1.0133033374656266,0.4966570082175744,0.5016920348638139,0.7586417373753898,0.28175985088774097
285,286,0.6047912200477499,0.4742957158658116,0.38470347524408877,0.6198095768241747,0.2657485262698139
